      2012-12-17      2366.70      2366.70      2366.70      2366.70      000      2366.70
      2012-12-18      2368.12      2368.12      2368.12      2368.12      000      2368.12
      2012-12-19      2371.11      2371.11      2371.11      2371.11      000      2371.11
      2012-12-20      2384.82      2384.82      2384.82      2384.82      000      2384.82
      2012-12-21      2372.00      2372.00      2372.00      2372.00      000      2372.00
      2012-12-24      2381.22      2381.22      2381.22      2381.22      000      2381.22
      2012-12-25      2448.40      2448.40      2448.40      2448.40      000      2448.40
      2012-12-26      2457.62      2457.62      2457.62      2457.62      000      2457.62
      2012-12-27      2444.59      2444.59      2444.59      2444.59      000      2444.59
      2012-12-28      2480.05      2480.05      2480.05      2480.05      000      2480.05
      2012-12-31      2522.95      2522.95      2522.95      2522.95      000      2522.95
      2013-01-01      2522.95      2522.95      2522.95      2522.95      000      2522.95
      2013-01-02      2522.95      2522.95      2522.95      2522.95      000      2522.95
      2013-01-03      2522.95      2522.95      2522.95      2522.95      000      2522.95
      2013-01-04      2524.41      2524.41      2524.41      2524.41      000      2524.41
      2013-01-07      2535.99      2535.99      2535.99      2535.99      000      2535.99
      2013-01-08      2525.33      2525.33      2525.33      2525.33      000      2525.33
      2013-01-09      2526.13      2526.13      2526.13      2526.13      000      2526.13
      2013-01-10      2530.57      2530.57      2530.57      2530.57      000      2530.57
      2013-01-11      2483.23      2483.23      2483.23      2483.23      000      2483.23
      2013-01-14      2577.73      2577.73      2577.73      2577.73      000      2577.73
      2013-01-15      2595.86      2595.86      2595.86      2595.86      000      2595.86
      2013-01-16      2577.09      2577.09      2577.09      2577.09      000      2577.09
      2013-01-17      2552.76      2552.76      2552.76      2552.76      000      2552.76
      2013-01-18      2595.44      2595.44      2595.44      2595.44      000      2595.44
      2013-01-21      2610.90      2610.90      2610.90      2610.90      000      2610.90
      2013-01-22      2596.90      2596.90      2596.90      2596.90      000      2596.90
      2013-01-23      2607.46      2607.46      2607.46      2607.46      000      2607.46
      2013-01-24      2582.75      2582.75      2582.75      2582.75      000      2582.75
      2013-01-25      2571.67      2571.67      2571.67      2571.67      000      2571.67
      2013-01-28      2651.86      2651.86      2651.86      2651.86      000      2651.86
      2013-01-29      2675.87      2675.87      2675.87      2675.87      000      2675.87
      2013-01-30      2688.71      2688.71      2688.71      2688.71      000      2688.71
      2013-01-31      2686.88      2686.88      2686.88      2686.88      000      2686.88
      2013-02-01      2743.32      2743.32      2743.32      2743.32      000      2743.32
      2013-02-04      2748.03      2748.03      2748.03      2748.03      000      2748.03
      2013-02-05      2771.68      2771.68      2771.68      2771.68      000      2771.68
      2013-02-06      2775.84      2775.84      2775.84      2775.84      000      2775.84
      2013-02-07      2759.87      2759.87      2759.87      2759.87      000      2759.87
      2013-02-08      2771.73      2771.73      2771.73      2771.73      000      2771.73
      2013-02-11      2771.73      2771.73      2771.73      2771.73      000      2771.73
      2013-02-13      2771.73      2771.73      2771.73      2771.73      000      2771.73
      2013-02-14      2771.73      2771.73      2771.73      2771.73      000      2771.73
      2013-02-15      2771.73      2771.73      2771.73      2771.73      000      2771.73
      2013-02-18      2737.47      2737.47      2737.47      2737.47      000      2737.47
      2013-02-19      2685.61      2685.61      2685.61      2685.61      000      2685.61
      2013-02-20      2702.64      2702.64      2702.64      2702.64      000      2702.64
      2013-02-21      2610.55      2610.55      2610.55      2610.55      000      2610.55
      2013-02-22      2596.60      2596.60      2596.60      2596.60      000      2596.60
      2013-02-25      2604.96      2604.96      2604.96      2604.96      000      2604.96
      2013-02-26      2567.59      2567.59      2567.59      2567.59      000      2567.59
      2013-02-27      2594.68      2594.68      2594.68      2594.68      000      2594.68
      2013-02-28      2673.33      2673.33      2673.33      2673.33      000      2673.33
      2013-03-01      2668.84      2668.84      2668.84      2668.84      000      2668.84
      2013-03-04      2545.72      2545.72      2545.72      2545.72      000      2545.72
      2013-03-05      2622.81      2622.81      2622.81      2622.81      000      2622.81
      2013-03-06      2650.20      2650.20      2650.20      2650.20      000      2650.20
      2013-03-07      2619.48      2619.48      2619.48      2619.48      000      2619.48
      2013-03-08      2606.93      2606.93      2606.93      2606.93      000      2606.93
      2013-03-11      2592.37      2592.37      2592.37      2592.37      000      2592.37
      2013-03-12      2555.61      2555.61      2555.61      2555.61      000      2555.61
      2013-03-13      2527.49      2527.49      2527.49      2527.49      000      2527.49
      2013-03-14      2534.27      2534.27      2534.27      2534.27      000      2534.27
      2013-03-15      2539.87      2539.87      2539.87      2539.87      000      2539.87
      2013-03-18      2502.49      2502.49      2502.49      2502.49      000      2502.49
      2013-03-19      2525.10      2525.10      2525.10      2525.10      000      2525.10
      2013-03-20      2610.17      2610.17      2610.17      2610.17      000      2610.17
      2013-03-21      2614.99      2614.99      2614.99      2614.99      000      2614.99
      2013-03-22      2618.31      2618.31      2618.31      2618.31      000      2618.31
      2013-03-25      2613.10      2613.10      2613.10      2613.10      000      2613.10
      2013-03-26      2575.05      2575.05      2575.05      2575.05      000      2575.05
      2013-03-27      2583.53      2583.53      2583.53      2583.53      000      2583.53
      2013-03-28      2499.30      2499.30      2499.30      2499.30      000      2499.30
      2013-03-29      2495.08      2495.08      2495.08      2495.08      000      2495.08
      2013-04-01      2493.19      2493.19      2493.19      2493.19      000      2493.19
      2013-04-02      2486.39      2486.39      2486.39      2486.39      000      2486.39
      2013-04-03      2483.55      2483.55      2483.55      2483.55      000      2483.55
      2013-04-08      2472.30      2472.30      2472.30      2472.30      000      2472.30
      2013-04-09      2489.43      2489.43      2489.43      2489.43      000      2489.43
      2013-04-10      2485.31      2485.31      2485.31      2485.31      000      2485.31
      2013-04-11      2477.88      2477.88      2477.88      2477.88      000      2477.88
      2013-04-12      2462.11      2462.11      2462.11      2462.11      000      2462.11
      2013-04-15      2436.82      2436.82      2436.82      2436.82      000      2436.82
      2013-04-16      2459.59      2459.59      2459.59      2459.59      000      2459.59
      2013-04-17      2458.47      2458.47      2458.47      2458.47      000      2458.47
      2013-04-18      2464.85      2464.85      2464.85      2464.85      000      2464.85
      2013-04-19      2533.83      2533.83      2533.83      2533.83      000      2533.83
      2013-04-22      2520.73      2520.73      2520.73      2520.73      000      2520.73
      2013-04-23      2449.47      2449.47      2449.47      2449.47      000      2449.47
      2013-04-24      2495.58      2495.58      2495.58      2495.58      000      2495.58
      2013-04-25      2467.88      2467.88      2467.88      2467.88      000      2467.88
      2013-04-26      2447.31      2447.31      2447.31      2447.31      000      2447.31
      2013-05-02      2449.64      2449.64      2449.64      2449.64      000      2449.64
      2013-05-03      2492.91      2492.91      2492.91      2492.91      000      2492.91
      2013-05-06      2525.98      2525.98      2525.98      2525.98      000      2525.98
      2013-05-07      2529.94      2529.94      2529.94      2529.94      000      2529.94
      2013-05-08      2542.80      2542.80      2542.80      2542.80      000      2542.80
      2013-05-09      2527.79      2527.79      2527.79      2527.79      000      2527.79
      2013-05-10      2540.84      2540.84      2540.84      2540.84      000      2540.84
      2013-05-13      2530.77      2530.77      2530.77      2530.77      000      2530.77
      2013-05-14      2493.34      2493.34      2493.34      2493.34      000      2493.34
      2013-05-15      2506.93      2506.93      2506.93      2506.93      000      2506.93
      2013-05-16      2552.71      2552.71      2552.71      2552.71      000      2552.71
      2013-05-17      2592.05      2592.05      2592.05      2592.05      000      2592.05
      2013-05-20      2609.61      2609.61      2609.61      2609.61      000      2609.61
      2013-05-21      2614.85      2614.85      2614.85      2614.85      000      2614.85
      2013-05-22      2618.03      2618.03      2618.03      2618.03      000      2618.03
      2013-05-23      2582.85      2582.85      2582.85      2582.85      000      2582.85
      2013-05-24      2597.23      2597.23      2597.23      2597.23      000      2597.23
      2013-05-27      2599.59      2599.59      2599.59      2599.59      000      2599.59
      2013-05-28      2644.36      2644.36      2644.36      2644.36      000      2644.36
      2013-05-29      2642.56      2642.56      2642.56      2642.56      000      2642.56
      2013-05-30      2634.32      2634.32      2634.32      2634.32      000      2634.32
      2013-05-31      2606.43      2606.43      2606.43      2606.43      000      2606.43
      2013-06-03      2602.62      2602.62      2602.62      2602.62      000      2602.62
      2013-06-04      2565.67      2565.67      2565.67      2565.67      000      2565.67
      2013-06-05      2560.54      2560.54      2560.54      2560.54      000      2560.54
      2013-06-06      2527.84      2527.84      2527.84      2527.84      000      2527.84
      2013-06-07      2484.16      2484.16      2484.16      2484.16      000      2484.16
      2013-06-13      2395.30      2395.30      2395.30      2395.30      000      2395.30
      2013-06-14      2416.77      2416.77      2416.77      2416.77      000      2416.77
      2013-06-17      2403.84      2403.84      2403.84      2403.84      000      2403.84
      2013-06-18      2418.75      2418.75      2418.75      2418.75      000      2418.75
      2013-06-19      2400.76      2400.76      2400.76      2400.76      000      2400.76
      2013-06-20      2321.47      2321.47      2321.47      2321.47      000      2321.47
      2013-06-21      2317.39      2317.39      2317.39      2317.39      000      2317.39
      2013-06-24      2171.21      2171.21      2171.21      2171.21      000      2171.21
      2013-06-25      2165.42      2165.42      2165.42      2165.42      000      2165.42
      2013-06-26      2168.30      2168.30      2168.30      2168.30      000      2168.30
      2013-06-27      2160.74      2160.74      2160.74      2160.74      000      2160.74
      2013-06-28      2200.64      2200.64      2200.64      2200.64      000      2200.64
      2013-07-01      2213.32      2213.32      2213.32      2213.32      000      2213.32
      2013-07-02      2221.98      2221.98      2221.98      2221.98      000      2221.98
      2013-07-03      2203.83      2203.83      2203.83      2203.83      000      2203.83
      2013-07-04      2221.98      2221.98      2221.98      2221.98      000      2221.98
      2013-07-05      2226.85      2226.85      2226.85      2226.85      000      2226.85
      2013-07-08      2163.62      2163.62      2163.62      2163.62      000      2163.62
      2013-07-09      2162.67      2162.67      2162.67      2162.67      000      2162.67
      2013-07-10      2224.06      2224.06      2224.06      2224.06      000      2224.06
      2013-07-11      2326.69      2326.69      2326.69      2326.69      000      2326.69
      2013-07-12      2275.37      2275.37      2275.37      2275.37      000      2275.37
      2013-07-15      2307.30      2307.30      2307.30      2307.30      000      2307.30
      2013-07-16      2317.85      2317.85      2317.85      2317.85      000      2317.85
      2013-07-17      2282.84      2282.84      2282.84      2282.84      000      2282.84
      2013-07-18      2245.33      2245.33      2245.33      2245.33      000      2245.33
      2013-07-19      2190.48      2190.48      2190.48      2190.48      000      2190.48
      2013-07-22      2202.19      2202.19      2202.19      2202.19      000      2202.19
      2013-07-23      2265.84      2265.84      2265.84      2265.84      000      2265.84
      2013-07-24      2249.15      2249.15      2249.15      2249.15      000      2249.15
      2013-07-25      2237.68      2237.68      2237.68      2237.68      000      2237.68
